Order ID,Date,Customer Segment,Region,City,Category,Sub-Category,Product Name,Units Sold,Unit Price,Revenue,Cost,Profit,Shipping Cost,Discount,Delivery Status
ORD-1983,20-04-2024,Corporate,South,City_12,Technology,Accessories,Accessories - 234,13,326.42,4243.46,3378.18,865.28,23.17,0,Late
ORD-2077,20-04-2024,Small Business,South,City_47,Technology,Accessories,Accessories - 825,5,343.77,1718.85,1110.55,608.3,23.91,0.1,On Time
ORD-2241,20-04-2024,Small Business,Central,City_46,Office Supplies,Storage,Storage - 371,8,63.91,511.28,355.84,155.44,29.43,0,On Time
ORD-1380,19-04-2024,Consumer,East,City_22,Furniture,Bookcases,Bookcases - 540,4,218.71,874.84,742,132.84,24.51,0,On Time
ORD-1360,18-04-2024,Small Business,West,City_43,Technology,Copiers,Copiers - 865,8,453.08,3624.64,2287.68,1336.96,6.26,0,On Time
ORD-1746,18-04-2024,Corporate,Central,City_32,Technology,Copiers,Copiers - 704,15,298.77,4481.55,3064.5,1417.05,16.3,0,On Time
ORD-1758,17-04-2024,Corporate,West,City_29,Furniture,Chairs,Chairs - 676,4,384.17,1536.68,1008.92,527.76,20.46,0.1,On Time
ORD-2177,17-04-2024,Consumer,East,City_22,Technology,Phones,Phones - 915,3,372.31,1116.93,629.25,292.608,20.97,0.3,On Time
ORD-2415,17-04-2024,Consumer,West,City_10,Technology,Phones,Phones - 554,18,289.52,5211.36,4424.94,471.852,18.45,0.3,On Time
ORD-1338,16-04-2024,Corporate,West,City_3,Technology,Phones,Phones - 901,15,89.77,1346.55,953.85,392.7,29.2,0,On Time
ORD-1431,16-04-2024,Consumer,East,City_30,Office Supplies,Paper,Paper - 281,13,372.15,4837.95,3581.5,1256.45,26.94,0.2,On Time
ORD-2366,16-04-2024,Corporate,West,City_6,Office Supplies,Paper,Paper - 134,4,405.67,1622.68,888.16,734.52,13.57,0,On Time
ORD-1263,15-04-2024,Small Business,East,City_39,Furniture,Chairs,Chairs - 490,9,10.01,90.09,58.14,31.95,6.37,0,Late
ORD-1904,15-04-2024,Small Business,East,City_39,Office Supplies,Storage,Storage - 785,17,436.5,7420.5,5160.01,2260.49,12.33,0,On Time
ORD-2152,15-04-2024,Corporate,Central,City_7,Furniture,Bookcases,Bookcases - 955,2,239.35,478.7,278.4,200.3,28.08,0,On Time
ORD-2368,15-04-2024,Corporate,Central,City_10,Technology,Accessories,Accessories - 424,2,247.62,495.24,328.9,166.34,28.04,0,On Time
ORD-1563,14-04-2024,Consumer,West,City_36,Office Supplies,Storage,Storage - 574,18,164.62,2963.16,2299.86,663.3,27.22,0.1,On Time
ORD-1615,14-04-2024,Small Business,Central,City_15,Office Supplies,Paper,Paper - 164,5,232.17,1160.85,982.35,178.5,13.88,0,On Time
ORD-1820,13-04-2024,Corporate,Central,City_38,Office Supplies,Paper,Paper - 963,16,278.09,4449.44,2288.16,2161.28,19.39,0,Late
ORD-2216,13-04-2024,Consumer,West,City_6,Furniture,Bookcases,Bookcases - 382,8,391.49,3131.92,2503.68,628.24,14.45,0,On Time
ORD-1332,11-04-2024,Consumer,Central,City_9,Office Supplies,Storage,Storage - 819,1,427.96,427.96,353.04,74.92,24.9,0.3,On Time
ORD-1678,11-04-2024,Consumer,West,City_23,Furniture,Tables,Tables - 592,1,408.44,408.44,341.15,67.29,28.33,0.2,On Time
ORD-1054,10-04-2024,Consumer,West,City_27,Office Supplies,Binders,Binders - 912,6,69.11,414.66,274.2,140.46,14.11,0,On Time
ORD-1236,10-04-2024,Small Business,West,City_29,Office Supplies,Paper,Paper - 340,18,413.65,7445.7,5603.58,1842.12,15.06,0,On Time
ORD-1595,10-04-2024,Small Business,East,City_22,Technology,Phones,Phones - 602,14,379.92,5318.88,4437.58,881.3,13.09,0,On Time
ORD-1647,10-04-2024,Corporate,West,City_3,Office Supplies,Paper,Paper - 368,7,384.34,2690.38,1349.95,1340.43,9.94,0.2,Late
ORD-1726,10-04-2024,Consumer,Central,City_13,Furniture,Tables,Tables - 340,16,412.33,6597.28,3511.84,3085.44,6.41,0.1,On Time
ORD-2052,10-04-2024,Corporate,West,City_1,Office Supplies,Storage,Storage - 948,11,352.6,3878.6,1969.88,1908.72,22.36,0.2,On Time
ORD-2265,10-04-2024,Small Business,East,City_31,Office Supplies,Paper,Paper - 689,4,382.31,1529.24,1112.8,416.44,20.21,0,On Time
ORD-1736,09-04-2024,Small Business,West,City_39,Office Supplies,Storage,Storage - 750,9,128.67,1158.03,648.63,509.4,12.25,0,On Time
ORD-2276,09-04-2024,Corporate,West,City_4,Technology,Copiers,Copiers - 357,12,353.95,4247.4,3565.56,681.84,15.15,0,On Time
ORD-2462,09-04-2024,Consumer,West,City_45,Furniture,Bookcases,Bookcases - 356,6,453.99,2723.94,1578.06,1145.88,18.83,0.1,On Time
ORD-1500,08-04-2024,Small Business,West,City_20,Technology,Phones,Phones - 313,13,435.17,5657.21,4229.68,1427.53,24.4,0,On Time
ORD-1819,08-04-2024,Corporate,Central,City_26,Furniture,Tables,Tables - 921,1,81.19,81.19,49.58,31.61,11.42,0.3,On Time
ORD-2208,08-04-2024,Corporate,West,City_7,Office Supplies,Paper,Paper - 872,13,467.69,6079.97,4857.71,1222.26,8.29,0,On Time
ORD-2320,08-04-2024,Consumer,South,City_39,Office Supplies,Storage,Storage - 238,8,92.37,738.96,412,326.96,9.49,0,On Time
ORD-1166,07-04-2024,Consumer,East,City_27,Office Supplies,Paper,Paper - 751,9,325.51,2929.59,2008.53,921.06,29.21,0,On Time
ORD-1351,07-04-2024,Small Business,West,City_45,Office Supplies,Binders,Binders - 586,13,357.96,4653.48,2482.61,2170.87,29.22,0,On Time
ORD-1556,07-04-2024,Small Business,South,City_2,Office Supplies,Paper,Paper - 603,15,322.79,4841.85,3606.15,1235.7,26.24,0,On Time
ORD-1578,07-04-2024,Corporate,East,City_48,Furniture,Chairs,Chairs - 840,8,307.13,2457.04,1811.12,645.92,22.95,0,On Time
ORD-2011,07-04-2024,Small Business,East,City_9,Furniture,Bookcases,Bookcases - 992,12,349.8,4197.6,3480.36,717.24,20.01,0,Late
ORD-2115,07-04-2024,Small Business,South,City_29,Furniture,Tables,Tables - 865,8,324.32,2594.56,1359.28,1235.28,19.46,0,On Time
ORD-2240,07-04-2024,Consumer,West,City_15,Office Supplies,Storage,Storage - 392,14,289.89,4058.46,2700.6,1357.86,25.23,0,On Time
ORD-2298,07-04-2024,Corporate,South,City_33,Technology,Accessories,Accessories - 566,1,28.41,28.41,19.1,5.586,9.76,0.2,Late
ORD-1781,06-04-2024,Corporate,South,City_34,Technology,Phones,Phones - 757,15,325.57,4883.55,2616.45,1360.26,19.56,0.2,Late
ORD-1047,05-04-2024,Consumer,East,City_23,Technology,Copiers,Copiers - 870,1,16.7,16.7,8.79,7.91,18.36,0.1,On Time
ORD-1476,05-04-2024,Corporate,South,City_4,Office Supplies,Storage,Storage - 923,17,50.78,863.26,692.41,170.85,6.72,0,On Time
ORD-2438,05-04-2024,Small Business,East,City_39,Furniture,Tables,Tables - 415,19,492.82,9363.58,6609.15,2754.43,19.09,0,On Time
ORD-1072,04-04-2024,Consumer,East,City_22,Furniture,Bookcases,Bookcases - 396,10,387.91,3879.1,2447.9,1431.2,6.93,0,On Time
ORD-1199,04-04-2024,Consumer,East,City_46,Technology,Phones,Phones - 987,15,137.54,2063.1,1686.6,376.5,19.01,0.1,On Time
ORD-1340,04-04-2024,Corporate,South,City_2,Technology,Accessories,Accessories - 700,18,448.83,8078.94,6610.32,1468.62,22.28,0,On Time
ORD-1048,02-04-2024,Consumer,West,City_28,Office Supplies,Binders,Binders - 133,14,133.21,1864.94,1111.74,753.2,26.96,0,On Time
ORD-1272,02-04-2024,Small Business,South,City_18,Technology,Accessories,Accessories - 694,19,255.74,4859.06,2550.18,2308.88,28.38,0,On Time
ORD-1665,02-04-2024,Small Business,South,City_41,Technology,Phones,Phones - 838,11,472.58,5198.38,3320.24,1878.14,17.23,0.1,On Time
ORD-1752,02-04-2024,Consumer,West,City_9,Furniture,Chairs,Chairs - 717,12,416.79,5001.48,4174.44,827.04,10.19,0.1,On Time
ORD-1976,02-04-2024,Small Business,West,City_46,Furniture,Chairs,Chairs - 415,5,356.56,1782.8,1310.5,472.3,21.79,0,On Time
ORD-2369,02-04-2024,Corporate,East,City_42,Furniture,Chairs,Chairs - 517,10,27.48,274.8,186.8,88,9.78,0.1,On Time
ORD-1157,01-04-2024,Consumer,West,City_39,Technology,Phones,Phones - 871,9,393.52,3541.68,2099.79,1441.89,22.29,0,On Time
ORD-1345,01-04-2024,Corporate,East,City_1,Furniture,Bookcases,Bookcases - 210,2,34.67,69.34,35.96,33.38,16.45,0.1,On Time
ORD-1714,01-04-2024,Small Business,East,City_6,Technology,Phones,Phones - 103,8,447.12,3576.96,2458.88,1118.08,21.34,0,On Time
ORD-1011,31-03-2024,Corporate,Central,City_49,Furniture,Chairs,Chairs - 791,19,142.01,2698.19,1579.66,1118.53,10.47,0,On Time
ORD-1798,31-03-2024,Corporate,South,City_44,Office Supplies,Binders,Binders - 177,9,29.85,268.65,145.89,122.76,15.05,0,On Time
ORD-2392,31-03-2024,Consumer,South,City_15,Office Supplies,Storage,Storage - 961,6,115.01,690.06,534,156.06,16.84,0,On Time
ORD-2471,31-03-2024,Corporate,South,City_17,Technology,Copiers,Copiers - 980,4,70.47,281.88,190.76,54.672,22.46,0.3,On Time
ORD-1536,30-03-2024,Consumer,East,City_34,Furniture,Chairs,Chairs - 325,9,99,891,539.82,351.18,16.71,0,On Time
ORD-1594,30-03-2024,Consumer,South,City_3,Technology,Phones,Phones - 151,19,127.93,2430.67,1847.94,582.73,12.93,0.1,On Time
ORD-1198,29-03-2024,Consumer,South,City_46,Technology,Copiers,Copiers - 728,3,350.13,1050.39,713.67,336.72,10.32,0,On Time
ORD-1817,29-03-2024,Consumer,East,City_27,Office Supplies,Paper,Paper - 141,3,332.88,998.64,594.6,404.04,17.12,0.2,On Time
ORD-1610,28-03-2024,Small Business,Central,City_33,Furniture,Bookcases,Bookcases - 480,19,375.41,7132.79,3654.08,3478.71,24.66,0,On Time
ORD-2122,28-03-2024,Corporate,Central,City_5,Furniture,Chairs,Chairs - 653,3,322.44,967.32,586.53,380.79,9.74,0,On Time
ORD-1375,27-03-2024,Small Business,West,City_15,Office Supplies,Storage,Storage - 899,14,367.1,5139.4,3151.68,1987.72,18.91,0.1,On Time
ORD-1217,26-03-2024,Small Business,West,City_34,Furniture,Bookcases,Bookcases - 778,8,445.93,3567.44,1799.12,1768.32,5.69,0,On Time
ORD-1257,26-03-2024,Consumer,South,City_30,Office Supplies,Binders,Binders - 728,2,496.69,993.38,512.3,481.08,14.29,0.1,On Time
ORD-1398,26-03-2024,Small Business,East,City_41,Furniture,Bookcases,Bookcases - 325,16,108.9,1742.4,1028.64,713.76,27.94,0,On Time
ORD-1137,25-03-2024,Consumer,West,City_6,Furniture,Tables,Tables - 442,12,83.01,996.12,681.72,314.4,16.92,0,On Time
ORD-1292,25-03-2024,Corporate,Central,City_36,Office Supplies,Paper,Paper - 214,1,179.16,179.16,115.55,63.61,27.04,0.1,On Time
ORD-1722,25-03-2024,Small Business,South,City_29,Office Supplies,Storage,Storage - 154,7,297.37,2081.59,1231.16,850.43,27.45,0.3,On Time
ORD-2409,25-03-2024,Corporate,East,City_4,Office Supplies,Storage,Storage - 116,13,385.67,5013.71,4154.28,859.43,24.35,0,On Time
ORD-2274,24-03-2024,Consumer,East,City_18,Technology,Accessories,Accessories - 310,15,466.37,6995.55,3855.45,3140.1,19.82,0.1,On Time
ORD-1458,22-03-2024,Consumer,East,City_12,Office Supplies,Paper,Paper - 973,11,76.82,845.02,637.78,207.24,11.44,0.2,On Time
ORD-1642,22-03-2024,Consumer,East,City_19,Furniture,Bookcases,Bookcases - 293,1,282.79,282.79,214.47,68.32,24.13,0,On Time
ORD-1822,22-03-2024,Small Business,South,City_33,Furniture,Chairs,Chairs - 354,11,263.4,2897.4,1823.91,1073.49,24.6,0.1,On Time
ORD-2308,22-03-2024,Corporate,South,City_21,Furniture,Tables,Tables - 276,5,492.87,2464.35,1943.6,520.75,9.2,0.3,On Time
ORD-2483,22-03-2024,Consumer,West,City_17,Technology,Accessories,Accessories - 262,13,17.86,232.18,161.85,70.33,7,0,On Time
ORD-1235,21-03-2024,Corporate,West,City_23,Office Supplies,Paper,Paper - 304,18,359.84,6477.12,5103.18,1373.94,18.81,0.2,On Time
ORD-1424,21-03-2024,Corporate,West,City_6,Technology,Phones,Phones - 178,17,159.08,2704.36,1483.93,1220.43,12.66,0.1,On Time
ORD-1550,21-03-2024,Small Business,South,City_20,Office Supplies,Binders,Binders - 645,1,467.92,467.92,352.87,115.05,27.71,0.2,On Time
ORD-2013,21-03-2024,Consumer,East,City_30,Furniture,Tables,Tables - 360,15,419.27,6289.05,3864.45,2424.6,28.53,0,On Time
ORD-2429,21-03-2024,Consumer,South,City_26,Office Supplies,Paper,Paper - 178,7,229.72,1608.04,1173.76,434.28,16.35,0.1,On Time
ORD-1528,20-03-2024,Small Business,East,City_25,Technology,Accessories,Accessories - 482,18,159.89,2878.02,1925.64,952.38,20.28,0,Late
ORD-1622,20-03-2024,Corporate,Central,City_25,Office Supplies,Storage,Storage - 513,16,199.19,3187.04,2363.04,824,7.68,0.1,On Time
ORD-1289,19-03-2024,Corporate,West,City_39,Technology,Phones,Phones - 461,13,160.82,2090.66,1713.92,226.044,13.17,0.3,On Time
ORD-2271,19-03-2024,Corporate,South,City_45,Office Supplies,Paper,Paper - 615,5,230.13,1150.65,749.35,401.3,25.83,0,On Time
ORD-1279,18-03-2024,Corporate,West,City_22,Furniture,Chairs,Chairs - 990,19,61.89,1175.91,651.7,524.21,23.41,0.2,On Time
ORD-1738,18-03-2024,Consumer,West,City_6,Furniture,Tables,Tables - 477,10,438.93,4389.3,2833,1556.3,5.91,0,On Time
ORD-1945,18-03-2024,Small Business,Central,City_46,Technology,Phones,Phones - 572,16,466.22,7459.52,5357.44,2102.08,8.85,0,On Time
ORD-1031,17-03-2024,Consumer,Central,City_33,Furniture,Bookcases,Bookcases - 479,2,22.99,45.98,32.42,13.56,19.39,0.2,On Time
ORD-1165,17-03-2024,Corporate,East,City_2,Office Supplies,Paper,Paper - 428,6,50.48,302.88,205.98,96.9,24.56,0.2,On Time
ORD-1930,17-03-2024,Small Business,East,City_26,Office Supplies,Storage,Storage - 436,17,416.79,7085.43,4436.66,2648.77,15.24,0,On Time
ORD-2210,17-03-2024,Small Business,East,City_49,Furniture,Tables,Tables - 520,17,234.38,3984.46,2783.24,1201.22,29.25,0.2,On Time
ORD-2364,17-03-2024,Small Business,East,City_4,Technology,Phones,Phones - 554,18,402.96,7253.28,5538.96,1714.32,17.19,0.1,On Time
ORD-2456,17-03-2024,Corporate,Central,City_32,Furniture,Chairs,Chairs - 852,1,383.29,383.29,239.14,144.15,15.86,0.3,On Time
ORD-2337,16-03-2024,Small Business,East,City_37,Office Supplies,Binders,Binders - 714,19,183.05,3477.95,2297.29,1180.66,9.98,0.3,On Time
ORD-1218,15-03-2024,Small Business,East,City_27,Furniture,Chairs,Chairs - 578,1,473.86,473.86,293.28,180.58,14.47,0,On Time
ORD-1404,15-03-2024,Corporate,South,City_35,Technology,Copiers,Copiers - 709,1,417.98,417.98,326.63,54.81,6.49,0.2,On Time
ORD-1403,14-03-2024,Small Business,South,City_23,Technology,Phones,Phones - 825,14,481.19,6736.66,5090.12,1646.54,20.77,0,On Time
ORD-1720,14-03-2024,Consumer,East,City_44,Furniture,Chairs,Chairs - 596,6,445.53,2673.18,1381.8,1291.38,21.2,0,On Time
ORD-2047,14-03-2024,Consumer,East,City_14,Office Supplies,Paper,Paper - 512,7,364.86,2554.02,1604.47,949.55,27.61,0,On Time
ORD-1020,13-03-2024,Small Business,South,City_49,Office Supplies,Binders,Binders - 646,1,292.68,292.68,196.79,95.89,23.06,0,On Time
ORD-2107,13-03-2024,Small Business,East,City_25,Office Supplies,Paper,Paper - 435,6,269.5,1617,1239.9,377.1,28.4,0,On Time
ORD-2385,13-03-2024,Small Business,Central,City_16,Office Supplies,Storage,Storage - 764,15,394.94,5924.1,4828.95,1095.15,20.64,0,On Time
ORD-1690,12-03-2024,Consumer,East,City_5,Office Supplies,Paper,Paper - 939,16,229.72,3675.52,2250.08,1425.44,29.28,0.1,On Time
ORD-1755,12-03-2024,Consumer,East,City_17,Technology,Copiers,Copiers - 558,6,220.05,1320.3,718.68,601.62,14.96,0,On Time
ORD-2015,12-03-2024,Consumer,South,City_26,Technology,Phones,Phones - 477,17,35.72,607.24,394.4,127.704,12.15,0.2,On Time
ORD-2261,12-03-2024,Consumer,East,City_40,Technology,Accessories,Accessories - 982,14,185.46,2596.44,2110.92,485.52,29.51,0,On Time
ORD-2492,12-03-2024,Consumer,East,City_15,Technology,Accessories,Accessories - 168,12,179.59,2155.08,1696.08,459,20.25,0,On Time
ORD-1267,11-03-2024,Small Business,Central,City_40,Furniture,Chairs,Chairs - 293,6,392.56,2355.36,1761.72,593.64,29.31,0,On Time
ORD-2141,11-03-2024,Small Business,East,City_44,Office Supplies,Paper,Paper - 543,10,493.32,4933.2,3367.9,1565.3,19.41,0.2,On Time
ORD-1029,10-03-2024,Consumer,South,City_48,Furniture,Tables,Tables - 573,5,56.14,280.7,170.95,109.75,9.38,0.3,On Time
ORD-1164,10-03-2024,Consumer,East,City_43,Furniture,Chairs,Chairs - 639,8,183.09,1464.72,884.4,580.32,24.37,0,On Time
ORD-2132,10-03-2024,Small Business,West,City_47,Office Supplies,Binders,Binders - 416,7,494.53,3461.71,2679.46,782.25,26.81,0,On Time
ORD-1807,09-03-2024,Small Business,Central,City_42,Office Supplies,Paper,Paper - 233,8,64.68,517.44,285.44,232,9.89,0,On Time
ORD-1448,08-03-2024,Consumer,West,City_49,Technology,Accessories,Accessories - 974,1,455.68,455.68,318.58,137.1,25.3,0.1,On Time
ORD-2428,08-03-2024,Small Business,West,City_17,Furniture,Bookcases,Bookcases - 691,19,455.64,8657.16,6864.32,1792.84,11.67,0.1,On Time
ORD-1144,07-03-2024,Small Business,West,City_21,Technology,Copiers,Copiers - 362,10,135.87,1358.7,979.9,378.8,8.54,0,On Time
ORD-1178,07-03-2024,Corporate,West,City_45,Technology,Phones,Phones - 217,1,53.41,53.41,30.83,22.58,23.39,0,Late
ORD-1659,06-03-2024,Corporate,South,City_33,Office Supplies,Storage,Storage - 338,10,220.79,2207.9,1780.1,427.8,7.36,0,On Time
ORD-1872,06-03-2024,Consumer,West,City_37,Furniture,Chairs,Chairs - 886,3,285.69,857.07,669.39,187.68,10.84,0,Late
ORD-1879,06-03-2024,Consumer,South,City_11,Office Supplies,Storage,Storage - 472,19,123.16,2340.04,1778.97,561.07,25.23,0,On Time
ORD-1298,04-03-2024,Small Business,West,City_40,Furniture,Tables,Tables - 850,8,17.6,140.8,84.24,56.56,6.05,0,On Time
ORD-1402,04-03-2024,Consumer,East,City_47,Office Supplies,Paper,Paper - 213,15,111.81,1677.15,1183.5,493.65,13.3,0,On Time
ORD-1956,04-03-2024,Consumer,South,City_36,Technology,Copiers,Copiers - 235,13,464.98,6044.74,4271.28,1773.46,26.14,0.1,On Time
ORD-1967,04-03-2024,Corporate,South,City_28,Office Supplies,Paper,Paper - 922,2,120.07,240.14,188.24,51.9,6.79,0.2,On Time
ORD-1325,03-03-2024,Small Business,Central,City_17,Furniture,Bookcases,Bookcases - 976,16,209.33,3349.28,2059.36,1289.92,24.06,0,On Time
ORD-1887,03-03-2024,Consumer,East,City_32,Furniture,Tables,Tables - 400,9,53.71,483.39,277.38,206.01,5.5,0,On Time
ORD-2391,03-03-2024,Corporate,Central,City_1,Office Supplies,Paper,Paper - 903,1,114.9,114.9,82.6,32.3,18.33,0,On Time
ORD-1032,02-03-2024,Small Business,South,City_35,Furniture,Chairs,Chairs - 598,8,453.62,3628.96,2063.2,1565.76,7.52,0,On Time
ORD-2281,02-03-2024,Corporate,West,City_15,Furniture,Bookcases,Bookcases - 566,19,437.71,8316.49,5350.21,2966.28,23.92,0,On Time
ORD-1429,01-03-2024,Consumer,East,City_1,Technology,Accessories,Accessories - 196,2,92.23,184.46,100,84.46,23.1,0,Late
ORD-2269,01-03-2024,Small Business,East,City_38,Office Supplies,Storage,Storage - 822,7,476.6,3336.2,2184.91,1151.29,19.37,0.1,On Time
ORD-1314,29-02-2024,Consumer,Central,City_22,Furniture,Tables,Tables - 505,10,281.8,2818,2146.5,671.5,15.35,0.2,On Time
ORD-1473,29-02-2024,Corporate,East,City_27,Technology,Accessories,Accessories - 467,16,38.64,618.24,374.08,244.16,9.2,0,On Time
ORD-1535,29-02-2024,Corporate,West,City_23,Furniture,Bookcases,Bookcases - 662,6,417.55,2505.3,1658.82,846.48,28.37,0,On Time
ORD-2317,29-02-2024,Small Business,South,City_6,Office Supplies,Storage,Storage - 542,14,241.73,3384.22,2694.86,689.36,18.14,0,On Time
ORD-1354,28-02-2024,Consumer,Central,City_4,Furniture,Tables,Tables - 487,6,169.35,1016.1,522,494.1,5.16,0,Late
ORD-1486,28-02-2024,Corporate,East,City_19,Furniture,Chairs,Chairs - 156,12,424.06,5088.72,2649.48,2439.24,7.59,0,On Time
ORD-2068,28-02-2024,Consumer,West,City_44,Office Supplies,Storage,Storage - 401,19,88.59,1683.21,1263.12,420.09,29.17,0.1,On Time
ORD-2355,28-02-2024,Consumer,West,City_8,Office Supplies,Storage,Storage - 320,3,172.79,518.37,333.81,184.56,30,0.1,On Time
ORD-1543,27-02-2024,Consumer,Central,City_5,Technology,Copiers,Copiers - 632,11,80.1,881.1,444.84,436.26,28.31,0,On Time
ORD-2044,27-02-2024,Small Business,Central,City_19,Office Supplies,Binders,Binders - 232,4,59.96,239.84,126.04,113.8,12.54,0,On Time
ORD-2307,27-02-2024,Corporate,South,City_36,Furniture,Tables,Tables - 880,11,362.56,3988.16,2611.18,1376.98,13.51,0.1,On Time
ORD-1246,25-02-2024,Consumer,West,City_36,Furniture,Chairs,Chairs - 746,7,180.57,1263.99,796.46,467.53,12.5,0,On Time
ORD-1140,24-02-2024,Corporate,Central,City_7,Furniture,Chairs,Chairs - 258,4,413.36,1653.44,1129.08,524.36,26.49,0,On Time
ORD-1993,24-02-2024,Corporate,Central,City_30,Office Supplies,Storage,Storage - 672,4,234.38,937.52,655.56,281.96,19.8,0.1,On Time
ORD-1624,23-02-2024,Small Business,West,City_37,Furniture,Tables,Tables - 255,2,429.4,858.8,560.06,298.74,9.78,0,On Time
ORD-2300,23-02-2024,Consumer,South,City_32,Technology,Accessories,Accessories - 604,19,476.51,9053.69,7030.57,2023.12,26.41,0.1,On Time
ORD-2347,21-02-2024,Consumer,East,City_26,Technology,Accessories,Accessories - 603,12,26.76,321.12,252.6,68.52,19.48,0,On Time
ORD-1119,20-02-2024,Corporate,West,City_3,Office Supplies,Paper,Paper - 509,15,409.26,6138.9,3241.65,2897.25,18.69,0.2,On Time
ORD-1355,20-02-2024,Corporate,Central,City_12,Technology,Accessories,Accessories - 415,1,206.1,206.1,159.55,46.55,29.76,0,On Time
ORD-1396,20-02-2024,Consumer,South,City_28,Office Supplies,Binders,Binders - 877,10,276.07,2760.7,1741.5,1019.2,5.31,0.1,On Time
ORD-1016,19-02-2024,Small Business,South,City_32,Technology,Accessories,Accessories - 136,16,282.05,4512.8,3092.96,1419.84,7.33,0,On Time
ORD-1546,19-02-2024,Corporate,East,City_24,Furniture,Tables,Tables - 865,16,53.84,861.44,556.8,304.64,26.4,0.2,On Time
